Age,Height (cm),Weight (kg),Sex,Activity Level,Pregnant,Calories (kcal),Protein (g),Carbohydrates (g),Fats (g),Water (L),Vitamin A (mcg),Vitamin B12 (mcg),Vitamin C (mg),Vitamin D (IU),Calcium (mg),Iron (mg),Magnesium (mg),Zinc (mg),Omega-3 (mg)
45,155,50,Female,Moderate,0,1678,60,209.8,46.6,3,700,2.4,75,600,1000,18,310,8,250
45,155,50,Female,Moderate,1,1678,60,209.8,46.6,3.8,770,2.6,85,600,1000,27,350,11,300
45,155,50,Female,Heavy,0,2057,60,257.1,57.1,3,700,2.4,75,600,1000,18,310,8,250
45,155,50,Female,Heavy,1,2057,60,257.1,57.1,3.8,770,2.6,85,600,1000,27,350,11,300
45,155,55,Male,Sedentary,NULL,1558,66,194.8,43.3,3.7,900,2.4,90,600,1000,8,400,11,250
45,155,55,Male,Moderate,NULL,2013,66,251.6,55.9,3.7,900,2.4,90,600,1000,8,400,11,250
45,155,55,Male,Heavy,NULL,2467,66,308.4,68.5,3.7,900,2.4,90,600,1000,8,400,11,250
45,155,55,Female,Sedentary,0,1359,66,169.9,37.8,3,700,2.4,75,600,1000,18,310,8,250
45,155,55,Female,Sedentary,1,1359,66,169.9,37.8,3.8,770,2.6,85,600,1000,27,350,11,300
45,155,55,Female,Moderate,0,1755,66,219.4,48.8,3,700,2.4,75,600,1000,18,310,8,250
45,155,55,Female,Moderate,1,1755,66,219.4,48.8,3.8,770,2.6,85,600,1000,27,350,11,300
45,155,55,Female,Heavy,0,2152,66,269,59.8,3,700,2.4,75,600,1000,18,310,8,250
45,155,55,Female,Heavy,1,2152,66,269,59.8,3.8,770,2.6,85,600,1000,27,350,11,300
45,155,60,Male,Sedentary,NULL,1618,72,202.2,44.9,3.7,900,2.4,90,600,1000,8,400,11,250
45,155,60,Male,Moderate,NULL,2090,72,261.2,58.1,3.7,900,2.4,90,600,1000,8,400,11,250
45,155,60,Male,Heavy,NULL,2562,72,320.2,71.2,3.7,900,2.4,90,600,1000,8,400,11,250
45,155,60,Female,Sedentary,0,1419,72,177.4,39.4,3,700,2.4,75,600,1000,18,310,8,250
45,155,60,Female,Sedentary,1,1419,72,177.4,39.4,3.8,770,2.6,85,600,1000,27,350,11,300
45,155,60,Female,Moderate,0,1833,72,229.1,50.9,3,700,2.4,75,600,1000,18,310,8,250
45,155,60,Female,Moderate,1,1833,72,229.1,50.9,3.8,770,2.6,85,600,1000,27,350,11,300
45,155,60,Female,Heavy,0,2247,72,280.9,62.4,3,700,2.4,75,600,1000,18,310,8,250
45,155,60,Female,Heavy,1,2247,72,280.9,62.4,3.8,770,2.6,85,600,1000,27,350,11,300
45,155,65,Male,Sedentary,NULL,1678,78,209.8,46.6,3.7,900,2.4,90,600,1000,8,400,11,250
45,155,65,Male,Moderate,NULL,2168,78,271,60.2,3.7,900,2.4,90,600,1000,8,400,11,250
45,155,65,Male,Heavy,NULL,2657,78,332.1,73.8,3.7,900,2.4,90,600,1000,8,400,11,250
45,155,65,Female,Sedentary,0,1479,78,184.9,41.1,3,700,2.4,75,600,1000,18,310,8,250
45,155,65,Female,Sedentary,1,1479,78,184.9,41.1,3.8,770,2.6,85,600,1000,27,350,11,300
45,155,65,Female,Moderate,0,1910,78,238.8,53.1,3,700,2.4,75,600,1000,18,310,8,250
45,155,65,Female,Moderate,1,1910,78,238.8,53.1,3.8,770,2.6,85,600,1000,27,350,11,300
45,155,65,Female,Heavy,0,2342,78,292.8,65.1,3,700,2.4,75,600,1000,18,310,8,250
45,155,65,Female,Heavy,1,2342,78,292.8,65.1,3.8,770,2.6,85,600,1000,27,350,11,300
45,155,70,Male,Sedentary,NULL,1738,84,217.2,48.3,3.7,900,2.4,90,600,1000,8,400,11,250
45,155,70,Male,Moderate,NULL,2245,84,280.6,62.4,3.7,900,2.4,90,600,1000,8,400,11,250
45,155,70,Male,Heavy,NULL,2752,84,344,76.4,3.7,900,2.4,90,600,1000,8,400,11,250
45,155,70,Female,Sedentary,0,1539,84,192.4,42.8,3,700,2.4,75,600,1000,18,310,8,250
45,155,70,Female,Sedentary,1,1539,84,192.4,42.8,3.8,770,2.6,85,600,1000,27,350,11,300
45,155,70,Female,Moderate,0,1988,84,248.5,55.2,3,700,2.4,75,600,1000,18,310,8,250
45,155,70,Female,Moderate,1,1988,84,248.5,55.2,3.8,770,2.6,85,600,1000,27,350,11,300
45,155,70,Female,Heavy,0,2437,84,304.6,67.7,3,700,2.4,75,600,1000,18,310,8,250
45,155,70,Female,Heavy,1,2437,84,304.6,67.7,3.8,770,2.6,85,600,1000,27,350,11,300
45,155,75,Male,Sedentary,NULL,1798,90,224.8,49.9,3.7,900,2.4,90,600,1000,8,400,11,250
45,155,75,Male,Moderate,NULL,2323,90,290.4,64.5,3.7,900,2.4,90,600,1000,8,400,11,250
45,155,75,Male,Heavy,NULL,2847,90,355.9,79.1,3.7,900,2.4,90,600,1000,8,400,11,250
45,155,75,Female,Sedentary,0,1599,90,199.9,44.4,3,700,2.4,75,600,1000,18,310,8,250
45,155,75,Female,Sedentary,1,1599,90,199.9,44.4,3.8,770,2.6,85,600,1000,27,350,11,300
45,155,75,Female,Moderate,0,2065,90,258.1,57.4,3,700,2.4,75,600,1000,18,310,8,250
45,155,75,Female,Moderate,1,2065,90,258.1,57.4,3.8,770,2.6,85,600,1000,27,350,11,300
45,155,75,Female,Heavy,0,2532,90,316.5,70.3,3,700,2.4,75,600,1000,18,310,8,250
45,155,75,Female,Heavy,1,2532,90,316.5,70.3,3.8,770,2.6,85,600,1000,27,350,11,300
45,155,80,Male,Sedentary,NULL,1858,96,232.2,51.6,3.7,900,2.4,90,600,1000,8,400,11,250
45,155,80,Male,Moderate,NULL,2400,96,300,66.7,3.7,900,2.4,90,600,1000,8,400,11,250
45,155,80,Male,Heavy,NULL,2942,96,367.8,81.7,3.7,900,2.4,90,600,1000,8,400,11,250
45,155,80,Female,Sedentary,0,1659,96,207.4,46.1,3,700,2.4,75,600,1000,18,310,8,250
45,155,80,Female,Sedentary,1,1659,96,207.4,46.1,3.8,770,2.6,85,600,1000,27,350,11,300
45,155,80,Female,Moderate,0,2143,96,267.9,59.5,3,700,2.4,75,600,1000,18,310,8,250
45,155,80,Female,Moderate,1,2143,96,267.9,59.5,3.8,770,2.6,85,600,1000,27,350,11,300
45,155,80,Female,Heavy,0,2627,96,328.4,73,3,700,2.4,75,600,1000,18,310,8,250
45,155,80,Female,Heavy,1,2627,96,328.4,73,3.8,770,2.6,85,600,1000,27,350,11,300
45,155,85,Male,Sedentary,NULL,1918,102,239.8,53.3,3.7,900,2.4,90,600,1000,8,400,11,250
45,155,85,Male,Moderate,NULL,2478,102,309.8,68.8,3.7,900,2.4,90,600,1000,8,400,11,250
45,155,85,Male,Heavy,NULL,3037,102,379.6,84.4,3.7,900,2.4,90,600,1000,8,400,11,250
45,155,85,Female,Sedentary,0,1719,102,214.9,47.8,3,700,2.4,75,600,1000,18,310,8,250
45,155,85,Female,Sedentary,1,1719,102,214.9,47.8,3.8,770,2.6,85,600,1000,27,350,11,300
45,155,85,Female,Moderate,0,2220,102,277.5,61.7,3,700,2.4,75,600,1000,18,310,8,250
45,155,85,Female,Moderate,1,2220,102,277.5,61.7,3.8,770,2.6,85,600,1000,27,350,11,300
45,155,85,Female,Heavy,0,2722,102,340.2,75.6,3,700,2.4,75,600,1000,18,310,8,250
45,155,85,Female,Heavy,1,2722,102,340.2,75.6,3.8,770,2.6,85,600,1000,27,350,11,300
45,155,90,Male,Sedentary,NULL,1978,108,247.2,54.9,3.7,900,2.4,90,600,1000,8,400,11,250
45,155,90,Male,Moderate,NULL,2555,108,319.4,71,3.7,900,2.4,90,600,1000,8,400,11,250
45,155,90,Male,Heavy,NULL,3132,108,391.5,87,3.7,900,2.4,90,600,1000,8,400,11,250
45,155,90,Female,Sedentary,0,1779,108,222.4,49.4,3,700,2.4,75,600,1000,18,310,8,250
45,155,90,Female,Sedentary,1,1779,108,222.4,49.4,3.8,770,2.6,85,600,1000,27,350,11,300
45,155,90,Female,Moderate,0,2298,108,287.2,63.8,3,700,2.4,75,600,1000,18,310,8,250
45,155,90,Female,Moderate,1,2298,108,287.2,63.8,3.8,770,2.6,85,600,1000,27,350,11,300
45,155,90,Female,Heavy,0,2817,108,352.1,78.2,3,700,2.4,75,600,1000,18,310,8,250
45,155,90,Female,Heavy,1,2817,108,352.1,78.2,3.8,770,2.6,85,600,1000,27,350,11,300
45,155,95,Male,Sedentary,NULL,2038,114,254.8,56.6,3.7,900,2.4,90,600,1000,8,400,11,250
45,155,95,Male,Moderate,NULL,2633,114,329.1,73.1,3.7,900,2.4,90,600,1000,8,400,11,250
45,155,95,Male,Heavy,NULL,3227,114,403.4,89.6,3.7,900,2.4,90,600,1000,8,400,11,250
45,155,95,Female,Sedentary,0,1839,114,229.9,51.1,3,700,2.4,75,600,1000,18,310,8,250
45,155,95,Female,Sedentary,1,1839,114,229.9,51.1,3.8,770,2.6,85,600,1000,27,350,11,300
45,155,95,Female,Moderate,0,2375,114,296.9,66,3,700,2.4,75,600,1000,18,310,8,250
45,155,95,Female,Moderate,1,2375,114,296.9,66,3.8,770,2.6,85,600,1000,27,350,11,300
45,155,95,Female,Heavy,0,2912,114,364,80.9,3,700,2.4,75,600,1000,18,310,8,250
45,155,95,Female,Heavy,1,2912,114,364,80.9,3.8,770,2.6,85,600,1000,27,350,11,300
45,155,100,Male,Sedentary,NULL,2098,120,262.2,58.3,3.7,900,2.4,90,600,1000,8,400,11,250
45,155,100,Male,Moderate,NULL,2710,120,338.8,75.3,3.7,900,2.4,90,600,1000,8,400,11,250
45,155,100,Male,Heavy,NULL,3322,120,415.2,92.3,3.7,900,2.4,90,600,1000,8,400,11,250
45,155,100,Female,Sedentary,0,1899,120,237.4,52.8,3,700,2.4,75,600,1000,18,310,8,250
45,155,100,Female,Sedentary,1,1899,120,237.4,52.8,3.8,770,2.6,85,600,1000,27,350,11,300
45,155,100,Female,Moderate,0,2453,120,306.6,68.1,3,700,2.4,75,600,1000,18,310,8,250
45,155,100,Female,Moderate,1,2453,120,306.6,68.1,3.8,770,2.6,85,600,1000,27,350,11,300
45,155,100,Female,Heavy,0,3007,120,375.9,83.5,3,700,2.4,75,600,1000,18,310,8,250
45,155,100,Female,Heavy,1,3007,120,375.9,83.5,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,45,Male,Sedentary,NULL,1476,54,184.5,41,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,45,Male,Moderate,NULL,1906,54,238.2,52.9,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,45,Male,Heavy,NULL,2337,54,292.1,64.9,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,45,Female,Sedentary,0,1276,54,159.5,35.4,3,700,2.4,75,600,1000,18,310,8,250
45,160,45,Female,Sedentary,1,1276,54,159.5,35.4,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,45,Female,Moderate,0,1649,54,206.1,45.8,3,700,2.4,75,600,1000,18,310,8,250
45,160,45,Female,Moderate,1,1649,54,206.1,45.8,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,45,Female,Heavy,0,2021,54,252.6,56.1,3,700,2.4,75,600,1000,18,310,8,250
45,160,45,Female,Heavy,1,2021,54,252.6,56.1,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,50,Male,Sedentary,NULL,1536,60,192,42.7,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,50,Male,Moderate,NULL,1984,60,248,55.1,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,50,Male,Heavy,NULL,2432,60,304,67.6,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,50,Female,Sedentary,0,1336,60,167,37.1,3,700,2.4,75,600,1000,18,310,8,250
45,160,50,Female,Sedentary,1,1336,60,167,37.1,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,50,Female,Moderate,0,1726,60,215.8,47.9,3,700,2.4,75,600,1000,18,310,8,250
45,160,50,Female,Moderate,1,1726,60,215.8,47.9,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,50,Female,Heavy,0,2116,60,264.5,58.8,3,700,2.4,75,600,1000,18,310,8,250
45,160,50,Female,Heavy,1,2116,60,264.5,58.8,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,55,Male,Sedentary,NULL,1596,66,199.5,44.3,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,55,Male,Moderate,NULL,2061,66,257.6,57.2,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,55,Male,Heavy,NULL,2527,66,315.9,70.2,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,55,Female,Sedentary,0,1396,66,174.5,38.8,3,700,2.4,75,600,1000,18,310,8,250
45,160,55,Female,Sedentary,1,1396,66,174.5,38.8,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,55,Female,Moderate,0,1804,66,225.5,50.1,3,700,2.4,75,600,1000,18,310,8,250
45,160,55,Female,Moderate,1,1804,66,225.5,50.1,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,55,Female,Heavy,0,2211,66,276.4,61.4,3,700,2.4,75,600,1000,18,310,8,250
45,160,55,Female,Heavy,1,2211,66,276.4,61.4,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,60,Male,Sedentary,NULL,1656,72,207,46,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,60,Male,Moderate,NULL,2139,72,267.4,59.4,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,60,Male,Heavy,NULL,2622,72,327.8,72.8,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,60,Female,Sedentary,0,1456,72,182,40.4,3,700,2.4,75,600,1000,18,310,8,250
45,160,60,Female,Sedentary,1,1456,72,182,40.4,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,60,Female,Moderate,0,1881,72,235.1,52.2,3,700,2.4,75,600,1000,18,310,8,250
45,160,60,Female,Moderate,1,1881,72,235.1,52.2,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,60,Female,Heavy,0,2306,72,288.2,64.1,3,700,2.4,75,600,1000,18,310,8,250
45,160,60,Female,Heavy,1,2306,72,288.2,64.1,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,65,Male,Sedentary,NULL,1716,78,214.5,47.7,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,65,Male,Moderate,NULL,2216,78,277,61.6,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,65,Male,Heavy,NULL,2717,78,339.6,75.5,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,65,Female,Sedentary,0,1516,78,189.5,42.1,3,700,2.4,75,600,1000,18,310,8,250
45,160,65,Female,Sedentary,1,1516,78,189.5,42.1,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,65,Female,Moderate,0,1959,78,244.9,54.4,3,700,2.4,75,600,1000,18,310,8,250
45,160,65,Female,Moderate,1,1959,78,244.9,54.4,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,65,Female,Heavy,0,2401,78,300.1,66.7,3,700,2.4,75,600,1000,18,310,8,250
45,160,65,Female,Heavy,1,2401,78,300.1,66.7,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,70,Male,Sedentary,NULL,1776,84,222,49.3,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,70,Male,Moderate,NULL,2294,84,286.8,63.7,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,70,Male,Heavy,NULL,2812,84,351.5,78.1,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,70,Female,Sedentary,0,1576,84,197,43.8,3,700,2.4,75,600,1000,18,310,8,250
45,160,70,Female,Sedentary,1,1576,84,197,43.8,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,70,Female,Moderate,0,2036,84,254.5,56.6,3,700,2.4,75,600,1000,18,310,8,250
45,160,70,Female,Moderate,1,2036,84,254.5,56.6,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,70,Female,Heavy,0,2496,84,312,69.3,3,700,2.4,75,600,1000,18,310,8,250
45,160,70,Female,Heavy,1,2496,84,312,69.3,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,75,Male,Sedentary,NULL,1836,90,229.5,51,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,75,Male,Moderate,NULL,2371,90,296.4,65.9,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,75,Male,Heavy,NULL,2907,90,363.4,80.8,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,75,Female,Sedentary,0,1636,90,204.5,45.4,3,700,2.4,75,600,1000,18,310,8,250
45,160,75,Female,Sedentary,1,1636,90,204.5,45.4,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,75,Female,Moderate,0,2114,90,264.2,58.7,3,700,2.4,75,600,1000,18,310,8,250
45,160,75,Female,Moderate,1,2114,90,264.2,58.7,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,75,Female,Heavy,0,2591,90,323.9,72,3,700,2.4,75,600,1000,18,310,8,250
45,160,75,Female,Heavy,1,2591,90,323.9,72,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,80,Male,Sedentary,NULL,1896,96,237,52.7,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,80,Male,Moderate,NULL,2449,96,306.1,68,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,80,Male,Heavy,NULL,3002,96,375.2,83.4,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,80,Female,Sedentary,0,1696,96,212,47.1,3,700,2.4,75,600,1000,18,310,8,250
45,160,80,Female,Sedentary,1,1696,96,212,47.1,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,80,Female,Moderate,0,2191,96,273.9,60.9,3,700,2.4,75,600,1000,18,310,8,250
45,160,80,Female,Moderate,1,2191,96,273.9,60.9,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,80,Female,Heavy,0,2686,96,335.8,74.6,3,700,2.4,75,600,1000,18,310,8,250
45,160,80,Female,Heavy,1,2686,96,335.8,74.6,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,85,Male,Sedentary,NULL,1956,102,244.5,54.3,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,85,Male,Moderate,NULL,2526,102,315.8,70.2,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,85,Male,Heavy,NULL,3097,102,387.1,86,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,85,Female,Sedentary,0,1756,102,219.5,48.8,3,700,2.4,75,600,1000,18,310,8,250
45,160,85,Female,Sedentary,1,1756,102,219.5,48.8,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,85,Female,Moderate,0,2269,102,283.6,63,3,700,2.4,75,600,1000,18,310,8,250
45,160,85,Female,Moderate,1,2269,102,283.6,63,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,85,Female,Heavy,0,2781,102,347.6,77.2,3,700,2.4,75,600,1000,18,310,8,250
45,160,85,Female,Heavy,1,2781,102,347.6,77.2,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,90,Male,Sedentary,NULL,2016,108,252,56,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,90,Male,Moderate,NULL,2604,108,325.5,72.3,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,90,Male,Heavy,NULL,3192,108,399,88.7,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,90,Female,Sedentary,0,1816,108,227,50.4,3,700,2.4,75,600,1000,18,310,8,250
45,160,90,Female,Sedentary,1,1816,108,227,50.4,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,90,Female,Moderate,0,2346,108,293.2,65.2,3,700,2.4,75,600,1000,18,310,8,250
45,160,90,Female,Moderate,1,2346,108,293.2,65.2,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,90,Female,Heavy,0,2876,108,359.5,79.9,3,700,2.4,75,600,1000,18,310,8,250
45,160,90,Female,Heavy,1,2876,108,359.5,79.9,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,95,Male,Sedentary,NULL,2076,114,259.5,57.7,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,95,Male,Moderate,NULL,2681,114,335.1,74.5,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,95,Male,Heavy,NULL,3287,114,410.9,91.3,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,95,Female,Sedentary,0,1876,114,234.5,52.1,3,700,2.4,75,600,1000,18,310,8,250
45,160,95,Female,Sedentary,1,1876,114,234.5,52.1,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,95,Female,Moderate,0,2424,114,303,67.3,3,700,2.4,75,600,1000,18,310,8,250
45,160,95,Female,Moderate,1,2424,114,303,67.3,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,95,Female,Heavy,0,2971,114,371.4,82.5,3,700,2.4,75,600,1000,18,310,8,250
45,160,95,Female,Heavy,1,2971,114,371.4,82.5,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,100,Male,Sedentary,NULL,2136,120,267,59.3,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,100,Male,Moderate,NULL,2759,120,344.9,76.6,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,100,Male,Heavy,NULL,3382,120,422.8,93.9,3.7,900,2.4,90,600,1000,8,400,11,250
45,160,100,Female,Sedentary,0,1936,120,242,53.8,3,700,2.4,75,600,1000,18,310,8,250
45,160,100,Female,Sedentary,1,1936,120,242,53.8,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,100,Female,Moderate,0,2501,120,312.6,69.5,3,700,2.4,75,600,1000,18,310,8,250
45,160,100,Female,Moderate,1,2501,120,312.6,69.5,3.8,770,2.6,85,600,1000,27,350,11,300
45,160,100,Female,Heavy,0,3066,120,383.2,85.2,3,700,2.4,75,600,1000,18,310,8,250
45,160,100,Female,Heavy,1,3066,120,383.2,85.2,3.8,770,2.6,85,600,1000,27,350,11,300
45,165,45,Male,Sedentary,NULL,1513,54,189.1,42,3.7,900,2.4,90,600,1000,8,400,11,250
45,165,45,Male,Moderate,NULL,1954,54,244.2,54.3,3.7,900,2.4,90,600,1000,8,400,11,250
45,165,45,Male,Heavy,NULL,2396,54,299.5,66.6,3.7,900,2.4,90,600,1000,8,400,11,250
45,165,45,Female,Sedentary,0,1314,54,164.2,36.5,3,700,2.4,75,600,1000,18,310,8,250
45,165,45,Female,Sedentary,1,1314,54,164.2,36.5,3.8,770,2.6,85,600,1000,27,350,11,300
45,165,45,Female,Moderate,0,1697,54,212.1,47.1,3,700,2.4,75,600,1000,18,310,8,250
45,165,45,Female,Moderate,1,1697,54,212.1,47.1,3.8,770,2.6,85,600,1000,27,350,11,300
45,165,45,Female,Heavy,0,2080,54,260,57.8,3,700,2.4,75,600,1000,18,310,8,250
45,165,45,Female,Heavy,1,2080,54,260,57.8,3.8,770,2.6,85,600,1000,27,350,11,300
45,165,50,Male,Sedentary,NULL,1573,60,196.6,43.7,3.7,900,2.4,90,600,1000,8,400,11,250
45,165,50,Male,Moderate,NULL,2032,60,254,56.4,3.7,900,2.4,90,600,1000,8,400,11,250
45,165,50,Male,Heavy,NULL,2491,60,311.4,69.2,3.7,900,2.4,90,600,1000,8,400,11,250
45,165,50,Female,Sedentary,0,1374,60,171.8,38.2,3,700,2.4,75,600,1000,18,310,8,250
45,165,50,Female,Sedentary,1,1374,60,171.8,38.2,3.8,770,2.6,85,600,1000,27,350,11,300
45,165,50,Female,Moderate,0,1775,60,221.9,49.3,3,700,2.4,75,600,1000,18,310,8,250
45,165,50,Female,Moderate,1,1775,60,221.9,49.3,3.8,770,2.6,85,600,1000,27,350,11,300
45,165,50,Female,Heavy,0,2175,60,271.9,60.4,3,700,2.4,75,600,1000,18,310,8,250
45,165,50,Female,Heavy,1,2175,60,271.9,60.4,3.8,770,2.6,85,600,1000,27,350,11,300
45,165,55,Male,Sedentary,NULL,1633,66,204.1,45.4,3.7,900,2.4,90,600,1000,8,400,11,250
45,165,55,Male,Moderate,NULL,2109,66,263.6,58.6,3.7,900,2.4,90,600,1000,8,400,11,250
45,165,55,Male,Heavy,NULL,2586,66,323.2,71.8,3.7,900,2.4,90,600,1000,8,400,11,250
45,165,55,Female,Sedentary,0,1434,66,179.2,39.8,3,700,2.4,75,600,1000,18,310,8,250
45,165,55,Female,Sedentary,1,1434,66,179.2,39.8,3.8,770,2.6,85,600,1000,27,350,11,300
45,165,55,Female,Moderate,0,1852,66,231.5,51.4,3,700,2.4,75,600,1000,18,310,8,250
45,165,55,Female,Moderate,1,1852,66,231.5,51.4,3.8,770,2.6,85,600,1000,27,350,11,300
45,165,55,Female,Heavy,0,2270,66,283.8,63.1,3,700,2.4,75,600,1000,18,310,8,250
45,165,55,Female,Heavy,1,2270,66,283.8,63.1,3.8,770,2.6,85,600,1000,27,350,11,300
45,165,60,Male,Sedentary,NULL,1693,72,211.6,47,3.7,900,2.4,90,600,1000,8,400,11,250
45,165,60,Male,Moderate,NULL,2187,72,273.4,60.8,3.7,900,2.4,90,600,1000,8,400,11,250
45,165,60,Male,Heavy,NULL,2681,72,335.1,74.5,3.7,900,2.4,90,600,1000,8,400,11,250
45,165,60,Female,Sedentary,0,1494,72,186.8,41.5,3,700,2.4,75,600,1000,18,310,8,250
45,165,60,Female,Sedentary,1,1494,72,186.8,41.5,3.8,770,2.6,85,600,1000,27,350,11,300
45,165,60,Female,Moderate,0,1930,72,241.2,53.6,3,700,2.4,75,600,1000,18,310,8,250
45,165,60,Female,Moderate,1,1930,72,241.2,53.6,3.8,770,2.6,85,600,1000,27,350,11,300
45,165,60,Female,Heavy,0,2365,72,295.6,65.7,3,700,2.4,75,600,1000,18,310,8,250
45,165,60,Female,Heavy,1,2365,72,295.6,65.7,3.8,770,2.6,85,600,1000,27,350,11,300
45,165,65,Male,Sedentary,NULL,1753,78,219.1,48.7,3.7,900,2.4,90,600,1000,8,400,11,250
45,165,65,Male,Moderate,NULL,2264,78,283,62.9,3.7,900,2.4,90,600,1000,8,400,11,250
45,165,65,Male,Heavy,NULL,2776,78,347,77.1,3.7,900,2.4,90,600,1000,8,400,11,250
45,165,65,Female,Sedentary,0,1554,78,194.2,43.2,3,700,2.4,75,600,1000,18,310,8,250
45,165,65,Female,Sedentary,1,1554,78,194.2,43.2,3.8,770,2.6,85,600,1000,27,350,11,300
45,165,65,Female,Moderate,0,2007,78,250.9,55.8,3,700,2.4,75,600,1000,18,310,8,250
45,165,65,Female,Moderate,1,2007,78,250.9,55.8,3.8,770,2.6,85,600,1000,27,350,11,300
45,165,65,Female,Heavy,0,2460,78,307.5,68.3,3,700,2.4,75,600,1000,18,310,8,250
45,165,65,Female,Heavy,1,2460,78,307.5,68.3,3.8,770,2.6,85,600,1000,27,350,11,300
45,165,70,Male,Sedentary,NULL,1813,84,226.6,50.4,3.7,900,2.4,90,600,1000,8,400,11,250
45,165,70,Male,Moderate,NULL,2342,84,292.8,65.1,3.7,900,2.4,90,600,1000,8,400,11,250
45,165,70,Male,Heavy,NULL,2871,84,358.9,79.8,3.7,900,2.4,90,600,1000,8,400,11,250
45,165,70,Female,Sedentary,0,1614,84,201.8,44.8,3,700,2.4,75,600,1000,18,310,8,250
45,165,70,Female,Sedentary,1,1614,84,201.8,44.8,3.8,770,2.6,85,600,1000,27,350,11,300
45,165,70,Female,Moderate,0,2085,84,260.6,57.9,3,700,2.4,75,600,1000,18,310,8,250
45,165,70,Female,Moderate,1,2085,84,260.6,57.9,3.8,770,2.6,85,600,1000,27,350,11,300
45,165,70,Female,Heavy,0,2555,84,319.4,71,3,700,2.4,75,600,1000,18,310,8,250
45,165,70,Female,Heavy,1,2555,84,319.4,71,3.8,770,2.6,85,600,1000,27,350,11,300
45,165,75,Male,Sedentary,NULL,1873,90,234.1,52,3.7,900,2.4,90,600,1000,8,400,11,250
